	Data	Id	Label	Median	Signif	Substr	pVal
20564	6.0	Number_of_activity_bouts	2257	6.0	no	yeast	0.0238034639886304
20565	13.0	Number_of_activity_bouts	2259	10.0	no	yeast	0.2899386606921268
20566	7.0	Number_of_activity_bouts	2275	6.0	no	yeast	0.04512396267095716
20567	1.0	Number_of_activity_bouts	2278	6.0	no	yeast	0.42133818632236075
20568	11.0	Number_of_activity_bouts	2279	5.0	yes	yeast	0.00889729429046891
20569	6.0	Number_of_activity_bouts	2285	9.5	no	yeast	0.4976579559815859
20570	16.0	Number_of_activity_bouts	2310	5.5	no	yeast	0.02457905789680888
20571	4.0	Number_of_activity_bouts	2316	10.0	no	yeast	0.48220061274975556
20572	6.0	Number_of_activity_bouts	2324	9.0	no	yeast	0.3784303007186618
20573	6.0	Number_of_activity_bouts	2378	11.0	no	yeast	0.9112474469257201
20574	2.0	Number_of_activity_bouts	2384	3.5	yes	yeast	0.0019262602218512324
20575	5.0	Number_of_activity_bouts	2388	8.0	no	yeast	0.10856861611940216
20576	12.0	Number_of_activity_bouts	2391	12.0	no	yeast	0.624614140912175
20577	14.0	Number_of_activity_bouts	2394	13.0	no	yeast	0.24956972015514817
20578	38.0	Number_of_activity_bouts	2538	22.0	yes	yeast	0.002356576108259507
20579	16.0	Number_of_activity_bouts	2547	20.5	yes	yeast	0.003162101935659891
20580	4.0	Number_of_activity_bouts	2554	11.0	no	yeast	0.34086063439257375
20581	9.0	Number_of_activity_bouts	2608	8.5	no	yeast	0.24185382133990674
20582	13.0	Number_of_activity_bouts	2609	17.5	no	yeast	0.10606412937470747
20583	16.0	Number_of_activity_bouts	2617	10.0	no	yeast	0.5994959860532791
20584	3.0	Number_of_activity_bouts	2618	5.5	no	yeast	0.01938393109925764
20585	10.0	Number_of_activity_bouts	2624	11.0	no	yeast	0.4599673582792345
20586	10.0	Number_of_activity_bouts	2625	9.5	no	yeast	0.28379012723208247
20587	9.0	Number_of_activity_bouts	2635	13.5	no	yeast	0.2610923948153602
20588	6.0	Number_of_activity_bouts	4159	6.0	no	yeast	0.20738824661796337
20589	0.0	Number_of_activity_bouts	emptySplitGal4	10.0	no	yeast	1.0
20590	27.0	Number_of_activity_bouts	0730	17.0	no	yeast	0.0134646332412137
20591	20.0	Number_of_activity_bouts	0731	15.0	no	yeast	0.2856537846794365
20592	32.0	Number_of_activity_bouts	0732	24.0	yes	yeast	0.0002589532842689613
20593	23.0	Number_of_activity_bouts	0923	16.0	no	yeast	0.016614091176036534
20594	29.0	Number_of_activity_bouts	1046	19.5	yes	yeast	0.0021228586358685735
20595	17.0	Number_of_activity_bouts	1052	17.0	no	yeast	0.06626666115296016
20596	7.0	Number_of_activity_bouts	1053	9.0	no	yeast	0.6694335801562239
20597	4.0	Number_of_activity_bouts	1054	9.0	no	yeast	0.8541589218019524
20598	9.0	Number_of_activity_bouts	1063	7.0	no	yeast	0.34368261824646923
20599	6.0	Number_of_activity_bouts	1073	8.0	no	yeast	0.17202126262038261
20600	18.0	Number_of_activity_bouts	1075	11.5	no	yeast	0.8819180953509717
20601	6.0	Number_of_activity_bouts	1077	5.0	yes	yeast	0.0026371035159174637
20602	7.0	Number_of_activity_bouts	1543	7.5	no	yeast	0.01781848967207314
20603	8.0	Number_of_activity_bouts	1545	6.0	yes	yeast	0.009848745696891266
20604	7.0	Number_of_activity_bouts	1549	4.0	yes	yeast	0.0007719501707919957
20605	4.0	Number_of_activity_bouts	1550	3.0	yes	yeast	4.78775027166712e-05
20606	9.0	Number_of_activity_bouts	1554	10.0	no	yeast	0.6245606408698041
20607	8.0	Number_of_activity_bouts	1557	11.0	no	yeast	0.9147938395372491
20608	7.0	Number_of_activity_bouts	1558	8.0	no	yeast	0.1624961025148113
20609	15.0	Number_of_activity_bouts	1561	14.0	no	yeast	0.12395613460853126
20610	25.0	Number_of_activity_bouts	1564	12.0	no	yeast	0.3029157506967731
20611	12.0	Number_of_activity_bouts	1565	15.0	no	yeast	0.4032141052439576
20612	13.0	Number_of_activity_bouts	1566	13.0	no	yeast	0.11742837857726346
20613	5.0	Number_of_activity_bouts	1567	7.0	no	yeast	0.1807211534597327
20614	15.0	Number_of_activity_bouts	1569	12.0	no	yeast	0.86874336801035
20615	8.0	Number_of_activity_bouts	1570	9.0	no	yeast	0.9291393538971018
20616	10.0	Number_of_activity_bouts	1575	11.0	no	yeast	0.9844868419188125
20617	4.0	Number_of_activity_bouts	1576	5.0	yes	yeast	0.00894851232176907
20618	14.0	Number_of_activity_bouts	1579	12.0	no	yeast	0.9777763743962611
20619	8.0	Number_of_activity_bouts	1581	12.0	no	yeast	0.7225252062761962
20620	20.0	Number_of_activity_bouts	1587	11.0	no	yeast	0.9380335419938283
20621	3.0	Number_of_activity_bouts	1588	7.0	no	yeast	0.04775611051602796
20622	6.0	Number_of_activity_bouts	1593	6.5	no	yeast	0.15789389207903334
20623	16.0	Number_of_activity_bouts	1597	14.0	no	yeast	0.651202734797467
20624	9.0	Number_of_activity_bouts	1602	8.5	no	yeast	0.22046322233043764
20625	7.0	Number_of_activity_bouts	2257	6.0	no	yeast	0.0238034639886304
20626	11.0	Number_of_activity_bouts	2259	10.0	no	yeast	0.2899386606921268
20627	4.0	Number_of_activity_bouts	2275	6.0	no	yeast	0.04512396267095716
20628	8.0	Number_of_activity_bouts	2279	5.0	yes	yeast	0.00889729429046891
20629	7.0	Number_of_activity_bouts	2285	9.5	no	yeast	0.4976579559815859
20630	12.0	Number_of_activity_bouts	2310	5.5	no	yeast	0.02457905789680888
20631	12.0	Number_of_activity_bouts	2316	10.0	no	yeast	0.48220061274975556
20632	1.0	Number_of_activity_bouts	2324	9.0	no	yeast	0.3784303007186618
20633	6.0	Number_of_activity_bouts	2378	11.0	no	yeast	0.9112474469257201
20634	1.0	Number_of_activity_bouts	2388	8.0	no	yeast	0.10856861611940216
20635	20.0	Number_of_activity_bouts	2391	12.0	no	yeast	0.624614140912175
20636	11.0	Number_of_activity_bouts	2394	13.0	no	yeast	0.24956972015514817
20637	28.0	Number_of_activity_bouts	2538	22.0	yes	yeast	0.002356576108259507
20638	17.0	Number_of_activity_bouts	2547	20.5	yes	yeast	0.003162101935659891
20639	0.0	Number_of_activity_bouts	2554	11.0	no	yeast	0.34086063439257375
20640	7.0	Number_of_activity_bouts	2608	8.5	no	yeast	0.24185382133990674
20641	18.0	Number_of_activity_bouts	2609	17.5	no	yeast	0.10606412937470747
20642	7.0	Number_of_activity_bouts	2617	10.0	no	yeast	0.5994959860532791
20643	2.0	Number_of_activity_bouts	2618	5.5	no	yeast	0.01938393109925764
20644	5.0	Number_of_activity_bouts	2624	11.0	no	yeast	0.4599673582792345
20645	5.0	Number_of_activity_bouts	2625	9.5	no	yeast	0.28379012723208247
20646	24.0	Number_of_activity_bouts	2635	13.5	no	yeast	0.2610923948153602
20647	5.0	Number_of_activity_bouts	emptySplitGal4	10.0	no	yeast	1.0
20648	36.0	Number_of_activity_bouts	0730	17.0	no	yeast	0.0134646332412137
20649	23.0	Number_of_activity_bouts	0731	15.0	no	yeast	0.2856537846794365
20650	20.0	Number_of_activity_bouts	0732	24.0	yes	yeast	0.0002589532842689613
20651	6.0	Number_of_activity_bouts	0923	16.0	no	yeast	0.016614091176036534
20652	12.0	Number_of_activity_bouts	1046	19.5	yes	yeast	0.0021228586358685735
20653	3.0	Number_of_activity_bouts	1052	17.0	no	yeast	0.06626666115296016
20654	17.0	Number_of_activity_bouts	1053	9.0	no	yeast	0.6694335801562239
20655	0.0	Number_of_activity_bouts	1054	9.0	no	yeast	0.8541589218019524
20656	12.0	Number_of_activity_bouts	1063	7.0	no	yeast	0.34368261824646923
20657	4.0	Number_of_activity_bouts	1073	8.0	no	yeast	0.17202126262038261
20658	6.0	Number_of_activity_bouts	1075	11.5	no	yeast	0.8819180953509717
20659	7.0	Number_of_activity_bouts	1077	5.0	yes	yeast	0.0026371035159174637
20660	4.0	Number_of_activity_bouts	1543	7.5	no	yeast	0.01781848967207314
20661	10.0	Number_of_activity_bouts	1545	6.0	yes	yeast	0.009848745696891266
20662	7.0	Number_of_activity_bouts	1549	4.0	yes	yeast	0.0007719501707919957
20663	3.0	Number_of_activity_bouts	1550	3.0	yes	yeast	4.78775027166712e-05
20664	8.0	Number_of_activity_bouts	1554	10.0	no	yeast	0.6245606408698041
20665	0.0	Number_of_activity_bouts	1557	11.0	no	yeast	0.9147938395372491
20666	22.0	Number_of_activity_bouts	1558	8.0	no	yeast	0.1624961025148113
20667	22.0	Number_of_activity_bouts	1561	14.0	no	yeast	0.12395613460853126
20668	28.0	Number_of_activity_bouts	1564	12.0	no	yeast	0.3029157506967731
20669	6.0	Number_of_activity_bouts	1565	15.0	no	yeast	0.4032141052439576
20670	16.0	Number_of_activity_bouts	1566	13.0	no	yeast	0.11742837857726346
20671	4.0	Number_of_activity_bouts	1567	7.0	no	yeast	0.1807211534597327
20672	44.0	Number_of_activity_bouts	1569	12.0	no	yeast	0.86874336801035
20673	15.0	Number_of_activity_bouts	1570	9.0	no	yeast	0.9291393538971018
20674	18.0	Number_of_activity_bouts	1575	11.0	no	yeast	0.9844868419188125
20675	5.0	Number_of_activity_bouts	1576	5.0	yes	yeast	0.00894851232176907
20676	12.0	Number_of_activity_bouts	1579	12.0	no	yeast	0.9777763743962611
20677	12.0	Number_of_activity_bouts	1581	12.0	no	yeast	0.7225252062761962
20678	17.0	Number_of_activity_bouts	1587	11.0	no	yeast	0.9380335419938283
20679	9.0	Number_of_activity_bouts	1588	7.0	no	yeast	0.04775611051602796
20680	25.0	Number_of_activity_bouts	1593	6.5	no	yeast	0.15789389207903334
20681	15.0	Number_of_activity_bouts	1597	14.0	no	yeast	0.651202734797467
20682	12.0	Number_of_activity_bouts	1602	8.5	no	yeast	0.22046322233043764
20683	5.0	Number_of_activity_bouts	2257	6.0	no	yeast	0.0238034639886304
20684	7.0	Number_of_activity_bouts	2259	10.0	no	yeast	0.2899386606921268
20685	13.0	Number_of_activity_bouts	2275	6.0	no	yeast	0.04512396267095716
20686	3.0	Number_of_activity_bouts	2279	5.0	yes	yeast	0.00889729429046891
20687	11.0	Number_of_activity_bouts	2285	9.5	no	yeast	0.4976579559815859
20688	0.0	Number_of_activity_bouts	2310	5.5	no	yeast	0.02457905789680888
20689	16.0	Number_of_activity_bouts	2316	10.0	no	yeast	0.48220061274975556
20690	4.0	Number_of_activity_bouts	2324	9.0	no	yeast	0.3784303007186618
20691	6.0	Number_of_activity_bouts	2378	11.0	no	yeast	0.9112474469257201
20692	8.0	Number_of_activity_bouts	2388	8.0	no	yeast	0.10856861611940216
20693	7.0	Number_of_activity_bouts	2391	12.0	no	yeast	0.624614140912175
20694	8.0	Number_of_activity_bouts	2394	13.0	no	yeast	0.24956972015514817
20695	9.0	Number_of_activity_bouts	2538	22.0	yes	yeast	0.002356576108259507
20696	34.0	Number_of_activity_bouts	2547	20.5	yes	yeast	0.003162101935659891
20697	7.0	Number_of_activity_bouts	2554	11.0	no	yeast	0.34086063439257375
20698	12.0	Number_of_activity_bouts	2608	8.5	no	yeast	0.24185382133990674
20699	38.0	Number_of_activity_bouts	2609	17.5	no	yeast	0.10606412937470747
20700	10.0	Number_of_activity_bouts	2617	10.0	no	yeast	0.5994959860532791
20701	10.0	Number_of_activity_bouts	2618	5.5	no	yeast	0.01938393109925764
20702	11.0	Number_of_activity_bouts	2624	11.0	no	yeast	0.4599673582792345
20703	3.0	Number_of_activity_bouts	2625	9.5	no	yeast	0.28379012723208247
20704	11.0	Number_of_activity_bouts	2635	13.5	no	yeast	0.2610923948153602
20705	5.0	Number_of_activity_bouts	emptySplitGal4	10.0	no	yeast	1.0
20706	13.0	Number_of_activity_bouts	0730	17.0	no	yeast	0.0134646332412137
20707	9.0	Number_of_activity_bouts	0731	15.0	no	yeast	0.2856537846794365
20708	40.0	Number_of_activity_bouts	0732	24.0	yes	yeast	0.0002589532842689613
20709	22.0	Number_of_activity_bouts	0923	16.0	no	yeast	0.016614091176036534
20710	57.0	Number_of_activity_bouts	1046	19.5	yes	yeast	0.0021228586358685735
20711	8.0	Number_of_activity_bouts	1052	17.0	no	yeast	0.06626666115296016
20712	9.0	Number_of_activity_bouts	1053	9.0	no	yeast	0.6694335801562239
20713	8.0	Number_of_activity_bouts	1054	9.0	no	yeast	0.8541589218019524
20714	17.0	Number_of_activity_bouts	1063	7.0	no	yeast	0.34368261824646923
20715	8.0	Number_of_activity_bouts	1073	8.0	no	yeast	0.17202126262038261
20716	14.0	Number_of_activity_bouts	1075	11.5	no	yeast	0.8819180953509717
20717	9.0	Number_of_activity_bouts	1077	5.0	yes	yeast	0.0026371035159174637
20718	2.0	Number_of_activity_bouts	1543	7.5	no	yeast	0.01781848967207314
20719	4.0	Number_of_activity_bouts	1545	6.0	yes	yeast	0.009848745696891266
20720	1.0	Number_of_activity_bouts	1549	4.0	yes	yeast	0.0007719501707919957
20721	3.0	Number_of_activity_bouts	1550	3.0	yes	yeast	4.78775027166712e-05
20722	14.0	Number_of_activity_bouts	1554	10.0	no	yeast	0.6245606408698041
20723	32.0	Number_of_activity_bouts	1557	11.0	no	yeast	0.9147938395372491
20724	7.0	Number_of_activity_bouts	1558	8.0	no	yeast	0.1624961025148113
20725	9.0	Number_of_activity_bouts	1561	14.0	no	yeast	0.12395613460853126
20726	10.0	Number_of_activity_bouts	1564	12.0	no	yeast	0.3029157506967731
20727	10.0	Number_of_activity_bouts	1565	15.0	no	yeast	0.4032141052439576
20728	19.0	Number_of_activity_bouts	1566	13.0	no	yeast	0.11742837857726346
20729	13.0	Number_of_activity_bouts	1567	7.0	no	yeast	0.1807211534597327
20730	12.0	Number_of_activity_bouts	1569	12.0	no	yeast	0.86874336801035
20731	9.0	Number_of_activity_bouts	1570	9.0	no	yeast	0.9291393538971018
20732	12.0	Number_of_activity_bouts	1575	11.0	no	yeast	0.9844868419188125
20733	4.0	Number_of_activity_bouts	1576	5.0	yes	yeast	0.00894851232176907
20734	32.0	Number_of_activity_bouts	1579	12.0	no	yeast	0.9777763743962611
20735	8.0	Number_of_activity_bouts	1581	12.0	no	yeast	0.7225252062761962
20736	12.0	Number_of_activity_bouts	1587	11.0	no	yeast	0.9380335419938283
20737	4.0	Number_of_activity_bouts	1588	7.0	no	yeast	0.04775611051602796
20738	19.0	Number_of_activity_bouts	1597	14.0	no	yeast	0.651202734797467
20739	18.0	Number_of_activity_bouts	1602	8.5	no	yeast	0.22046322233043764
20740	1.0	Number_of_activity_bouts	2257	6.0	no	yeast	0.0238034639886304
20741	2.0	Number_of_activity_bouts	2259	10.0	no	yeast	0.2899386606921268
20742	17.0	Number_of_activity_bouts	2275	6.0	no	yeast	0.04512396267095716
20743	5.0	Number_of_activity_bouts	2279	5.0	yes	yeast	0.00889729429046891
20744	6.0	Number_of_activity_bouts	2285	9.5	no	yeast	0.4976579559815859
20745	4.0	Number_of_activity_bouts	2310	5.5	no	yeast	0.02457905789680888
20746	7.0	Number_of_activity_bouts	2316	10.0	no	yeast	0.48220061274975556
20747	16.0	Number_of_activity_bouts	2324	9.0	no	yeast	0.3784303007186618
20748	19.0	Number_of_activity_bouts	2378	11.0	no	yeast	0.9112474469257201
20749	2.0	Number_of_activity_bouts	2388	8.0	no	yeast	0.10856861611940216
20750	8.0	Number_of_activity_bouts	2391	12.0	no	yeast	0.624614140912175
20751	12.0	Number_of_activity_bouts	2394	13.0	no	yeast	0.24956972015514817
20752	14.0	Number_of_activity_bouts	2538	22.0	yes	yeast	0.002356576108259507
20753	4.0	Number_of_activity_bouts	2547	20.5	yes	yeast	0.003162101935659891
20754	15.0	Number_of_activity_bouts	2554	11.0	no	yeast	0.34086063439257375
20755	7.0	Number_of_activity_bouts	2608	8.5	no	yeast	0.24185382133990674
20756	27.0	Number_of_activity_bouts	2617	10.0	no	yeast	0.5994959860532791
20757	3.0	Number_of_activity_bouts	2618	5.5	no	yeast	0.01938393109925764
20758	9.0	Number_of_activity_bouts	2624	11.0	no	yeast	0.4599673582792345
20759	14.0	Number_of_activity_bouts	2625	9.5	no	yeast	0.28379012723208247
20760	10.0	Number_of_activity_bouts	2635	13.5	no	yeast	0.2610923948153602
20761	9.0	Number_of_activity_bouts	emptySplitGal4	10.0	no	yeast	1.0
20762	37.0	Number_of_activity_bouts	0730	17.0	no	yeast	0.0134646332412137
20763	22.0	Number_of_activity_bouts	0731	15.0	no	yeast	0.2856537846794365
20764	13.0	Number_of_activity_bouts	0732	24.0	yes	yeast	0.0002589532842689613
20765	21.0	Number_of_activity_bouts	0923	16.0	no	yeast	0.016614091176036534
20766	19.0	Number_of_activity_bouts	1046	19.5	yes	yeast	0.0021228586358685735
20767	13.0	Number_of_activity_bouts	1052	17.0	no	yeast	0.06626666115296016
20768	17.0	Number_of_activity_bouts	1053	9.0	no	yeast	0.6694335801562239
20769	10.0	Number_of_activity_bouts	1054	9.0	no	yeast	0.8541589218019524
20770	9.0	Number_of_activity_bouts	1073	8.0	no	yeast	0.17202126262038261
20771	7.0	Number_of_activity_bouts	1075	11.5	no	yeast	0.8819180953509717
20772	11.0	Number_of_activity_bouts	1077	5.0	yes	yeast	0.0026371035159174637
20773	4.0	Number_of_activity_bouts	1543	7.5	no	yeast	0.01781848967207314
20774	6.0	Number_of_activity_bouts	1545	6.0	yes	yeast	0.009848745696891266
20775	7.0	Number_of_activity_bouts	1549	4.0	yes	yeast	0.0007719501707919957
20776	8.0	Number_of_activity_bouts	1550	3.0	yes	yeast	4.78775027166712e-05
20777	12.0	Number_of_activity_bouts	1554	10.0	no	yeast	0.6245606408698041
20778	54.0	Number_of_activity_bouts	1557	11.0	no	yeast	0.9147938395372491
20779	8.0	Number_of_activity_bouts	1558	8.0	no	yeast	0.1624961025148113
20780	12.0	Number_of_activity_bouts	1561	14.0	no	yeast	0.12395613460853126
20781	11.0	Number_of_activity_bouts	1564	12.0	no	yeast	0.3029157506967731
20782	21.0	Number_of_activity_bouts	1565	15.0	no	yeast	0.4032141052439576
20783	10.0	Number_of_activity_bouts	1566	13.0	no	yeast	0.11742837857726346
20784	5.0	Number_of_activity_bouts	1567	7.0	no	yeast	0.1807211534597327
20785	8.0	Number_of_activity_bouts	1569	12.0	no	yeast	0.86874336801035
20786	9.0	Number_of_activity_bouts	1570	9.0	no	yeast	0.9291393538971018
20787	10.0	Number_of_activity_bouts	1575	11.0	no	yeast	0.9844868419188125
20788	4.0	Number_of_activity_bouts	1576	5.0	yes	yeast	0.00894851232176907
20789	10.0	Number_of_activity_bouts	1579	12.0	no	yeast	0.9777763743962611
20790	3.0	Number_of_activity_bouts	1587	11.0	no	yeast	0.9380335419938283
20791	12.0	Number_of_activity_bouts	1602	8.5	no	yeast	0.22046322233043764
20792	16.0	Number_of_activity_bouts	2259	10.0	no	yeast	0.2899386606921268
20793	10.0	Number_of_activity_bouts	2275	6.0	no	yeast	0.04512396267095716
20794	10.0	Number_of_activity_bouts	2285	9.5	no	yeast	0.4976579559815859
20795	2.0	Number_of_activity_bouts	2310	5.5	no	yeast	0.02457905789680888
20796	11.0	Number_of_activity_bouts	2316	10.0	no	yeast	0.48220061274975556
20797	5.0	Number_of_activity_bouts	2324	9.0	no	yeast	0.3784303007186618
20798	3.0	Number_of_activity_bouts	2378	11.0	no	yeast	0.9112474469257201
20799	4.0	Number_of_activity_bouts	2388	8.0	no	yeast	0.10856861611940216
20800	11.0	Number_of_activity_bouts	2391	12.0	no	yeast	0.624614140912175
20801	9.0	Number_of_activity_bouts	2394	13.0	no	yeast	0.24956972015514817
20802	18.0	Number_of_activity_bouts	2538	22.0	yes	yeast	0.002356576108259507
20803	15.0	Number_of_activity_bouts	2547	20.5	yes	yeast	0.003162101935659891
20804	3.0	Number_of_activity_bouts	2554	11.0	no	yeast	0.34086063439257375
20805	9.0	Number_of_activity_bouts	2608	8.5	no	yeast	0.24185382133990674
20806	8.0	Number_of_activity_bouts	2617	10.0	no	yeast	0.5994959860532791
20807	9.0	Number_of_activity_bouts	2618	5.5	no	yeast	0.01938393109925764
20808	15.0	Number_of_activity_bouts	2624	11.0	no	yeast	0.4599673582792345
20809	1.0	Number_of_activity_bouts	2625	9.5	no	yeast	0.28379012723208247
20810	6.0	Number_of_activity_bouts	2635	13.5	no	yeast	0.2610923948153602
20811	9.0	Number_of_activity_bouts	emptySplitGal4	10.0	no	yeast	1.0
20812	9.0	Number_of_activity_bouts	0730	17.0	no	yeast	0.0134646332412137
20813	15.0	Number_of_activity_bouts	0731	15.0	no	yeast	0.2856537846794365
20814	22.0	Number_of_activity_bouts	0732	24.0	yes	yeast	0.0002589532842689613
20815	14.0	Number_of_activity_bouts	0923	16.0	no	yeast	0.016614091176036534
20816	16.0	Number_of_activity_bouts	1046	19.5	yes	yeast	0.0021228586358685735
20817	24.0	Number_of_activity_bouts	1052	17.0	no	yeast	0.06626666115296016
20818	9.0	Number_of_activity_bouts	1053	9.0	no	yeast	0.6694335801562239
20819	5.0	Number_of_activity_bouts	1073	8.0	no	yeast	0.17202126262038261
20820	12.0	Number_of_activity_bouts	1075	11.5	no	yeast	0.8819180953509717
20821	5.0	Number_of_activity_bouts	1077	5.0	yes	yeast	0.0026371035159174637
20822	2.0	Number_of_activity_bouts	1543	7.5	no	yeast	0.01781848967207314
20823	4.0	Number_of_activity_bouts	1545	6.0	yes	yeast	0.009848745696891266
20824	3.0	Number_of_activity_bouts	1549	4.0	yes	yeast	0.0007719501707919957
20825	2.0	Number_of_activity_bouts	1550	3.0	yes	yeast	4.78775027166712e-05
20826	10.0	Number_of_activity_bouts	1554	10.0	no	yeast	0.6245606408698041
20827	11.0	Number_of_activity_bouts	1557	11.0	no	yeast	0.9147938395372491
20828	10.0	Number_of_activity_bouts	1558	8.0	no	yeast	0.1624961025148113
20829	16.0	Number_of_activity_bouts	1561	14.0	no	yeast	0.12395613460853126
20830	28.0	Number_of_activity_bouts	1564	12.0	no	yeast	0.3029157506967731
20831	22.0	Number_of_activity_bouts	1565	15.0	no	yeast	0.4032141052439576
20832	10.0	Number_of_activity_bouts	1566	13.0	no	yeast	0.11742837857726346
20833	7.0	Number_of_activity_bouts	1569	12.0	no	yeast	0.86874336801035
20834	7.0	Number_of_activity_bouts	1570	9.0	no	yeast	0.9291393538971018
20835	3.0	Number_of_activity_bouts	1575	11.0	no	yeast	0.9844868419188125
